Stop_Code_LBSL,Stop_Name,Location_Easting,Location_Northing,Point_Letter,Road_Name,Borough,Borough_ID,Suggested_Locality,Locality_ID
20348,Fowler Road,547327,192327,,Romford Road,Redbridge,14,,
20349,Fowler Road,547329,192368,,Romford Road,Redbridge,14,,
20352,Lambourne Road,546466,193217,,Romford Road,,,,
20353,Lambourne Road,546448,193275,,Romford Road,,,,
20363,The Spaniards Inn,526662,187263,,Spaniards Road,Barnet,30,,
20364,The Spaniards Inn,526619,187193,,Spaniards Road,Barnet,30,,
20380,Fairlea Place,517462,181907,SP,Woodfield Road,Ealing,27,,
20387,Kent Gardens,516704,182025,SC,Scotch Common,Ealing,27,,
20388,Scotch Common,516326,182030,AH,Argyle Road,Ealing,27,,
20396,Ridge Langley,534368,162627,,Upper Selsdon Road,Croydon,20,,
20413,Manor House Station <>,532167,187560,F,Seven Sisters Road,Hackney,4,,
20418,Tollers Lane / The Crossways,530911,157706,,Tollers Lane,Croydon,20,,
20422,Knightswood Road,552192,183052,,Rainham Road,Havering,15,,
20423,Knightswood Road,552173,183032,,Rainham Road,Havering,15,,
20438,The Royal Courts Of Justice,530928,181048,L,Strand,Westminster,1,,
20462,The Royal Courts Of Justice,531003,181024,P,Strand,Westminster,1,,
20466,Orpington Road,545331,168272,J,Orpington Road,Bromley,19,,
20467,Orpington Road,545293,168386,F,Orpington Road,Bromley,19,,
20494,Broadmead Road,512582,182805,WE,Ruislip Road,Ealing,27,,
20495,Broadmead Road,512478,182774,WT,Ruislip Road,Ealing,27,,
20496,Station Crescent,506406,172124,,Stanwell Road,,,,
20497,Station Crescent,506485,172095,,Church Road,,,,
20501,Longheath Gardens,535588,167694,,Long Lane,Croydon,20,,
20502,Longheath Gardens,535539,167592,LA,Long Lane,Croydon,20,,
20511,Raphael Park,551999,189557,,Main Road,Havering,15,,
20512,Raphael Park,551890,189453,W,Main Road,Havering,15,,
20521,Barking Industrial Park,546169,183733,G,Ripple Road,Barking and Dagenham,16,,
20529,Whitby Road,511671,186862,,Field End Road,Hillingdon,26,,
20530,Whitby Road,511659,186901,,Field End Road,Hillingdon,26,,
20531,The Fairway,511973,186446,,Field End Road,Hillingdon,26,,
20535,Victoria Road,512345,185822,,Field End Road,Hillingdon,26,,
20536,Victoria Road,512365,185824,J,Field End Road,Hillingdon,26,,
20537,Pritchard'S Road,534604,183244,HK,Hackney Road,Tower Hamlets,5,,
20541,Talbot Road / Goresbrook Park,548726,184504,,Hedgemans Road,Barking and Dagenham,16,,
20547,Leigham Court Road / Streatham Common,531193,171141,CC,Leigham Court Road,Lambeth,9,,
20581,Richmond Road,516506,175455,TU,Richmond Road,Hounslow,25,,
20583,Rock Street,531477,186703,P,Rock Street,Islington,3,,
20588,Downe Court Riding Centre,542632,162683,,New Road Hill,Bromley,19,,
20589,Heathfield Park Drive,546596,188689,Q,Barley Lane,Redbridge,14,,
20590,Heathfield Park Drive,546591,188644,K,Barley Lane,Redbridge,14,,
20592,Glenhurst Avenue / Lissenden Gardens,528525,185914,GE,Highgate Road,Camden,2,,
20595,Durants Park,535102,196841,ED,Hertford Road,Enfield,32,,
20616,Kenley Treatment Works,532703,160076,M,Godstone Road,Croydon,20,,
20617,Kenley Treatment Works,532853,159997,D,Godstone Road,Croydon,20,,
20643,The Causeway,515888,163381,,The Causeway,,,,
20649,Hannibal Way,530544,164071,,Stafford Road,Sutton,21,,
20650,Hannibal Way,530605,164102,,Stafford Road,Sutton,21,,
20668,Lea Valley Riding Centre,535874,186835,N,Lea Bridge Road,Waltham Forest,13,,
20669,Lee Valley Riding Centre,535972,186923,X,Lea Bridge Road,Waltham Forest,13,,
20686,Swyncombe Avenue,516715,178585,P,Boston Manor Road,Hounslow,25,,
20687,Swyncombe Avenue,516669,178600,T,Boston Manor Road,Hounslow,25,,
20705,Rectory Road,511121,176532,CQ,Bath Road,Hounslow,25,,
20706,Rectory Road,511134,176553,CF,Bath Road,Hounslow,25,,
20707,Ivybridge,516069,174508,P,Twickenham Road,Richmond upon Thames,24,,
20708,Chertsey Road,516092,174388,D,London Road,Richmond upon Thames,24,,
20723,Kingsgate Place,525131,184017,H,Kilburn High Road,Camden,2,,
20726,Finsbury Square,532797,181956,C,Finsbury Square (West Side),Islington,3,,
20727,Lea Bridge Roundabout,534970,186208,T,Lea Bridge Road,Hackney,4,,
20748,Staggart Green,546008,191917,G,New North Road,Redbridge,14,,
20749,Staggart Green,546004,191905,Q,New North Road,Redbridge,14,,
20791,Ruislip Gardens Station <>,510220,185823,B,West End Road,Hillingdon,26,,
20792,Ruislip Gardens Station <>,510257,185797,A,West End Road,Hillingdon,26,,
20796,Crook Log Leisure Centre,547724,175549,BC,Crook Log,Bexley,18,,
20798,Putney Bridge Stn <> / Gonville Street,524305,175830,FE,Putney Bridge Approach,Hammersmith and Fulham,11,,
20800,Leisure Way,526488,191211,B,North Finchley High Road,Barnet,30,,
20808,King Henry'S Drive Tram Stop >T<,537923,162607,N,Parkway,Croydon,20,,
20809,Castle Hill Avenue,537857,162792,Q,Lodge Lane,Croydon,20,,
20818,Meon Road,520373,179799,W,Acton Lane,Ealing,27,,
20819,Petersfield Road,520396,179763,V,Acton Lane,Ealing,27,,
20830,Royal Docks Medical Centre,543243,181012,P,East Ham Manor Way,Newham,17,,
20831,Royal Docks Medical Centre,543281,180974,N,East Ham Manor Way,Newham,17,,
20835,West Hill / Shepherds Lane,553503,174193,,West Hill,,,,
20836,Baston School,540686,165878,Q,Baston Road,Bromley,19,,
20840,Conway Road,523171,186543,DL,Dollis Hill Lane,Brent,28,,
20880,Castle Green Recreation Ground,547416,183567,L,Ripple Road,Barking and Dagenham,16,,
20881,Castle Green / Rippleside Commercial Est,547297,183544,H,Ripple Road,Barking and Dagenham,16,,
20885,Tunstall Avenue,546163,191969,P,New North Road,Redbridge,14,,
20890,Brocket Way,546679,192913,,Manford Way,Redbridge,14,,
20891,Brocket Way,546662,192887,,Manford Way,Redbridge,14,,
20919,Eley Trading Estate,535565,192154,H,Angel Road,Enfield,32,,
20927,Turners Road,536766,181727,MB,Burdett Road,Tower Hamlets,5,,
20928,Beaufort Drive,525186,189283,TV,Falloden Way,Barnet,30,,
20929,Beaufort Drive,525149,189286,TW,Falloden Way,Barnet,30,,
20968,Cadogan Gardens / Sloane Square,527910,178619,E,King'S Road,Kensington and Chelsea,12,,
20972,Lea Bridge Roundabout,534861,186087,M,Lower Clapton Road,Hackney,4,,
20974,Long Drive,521465,181455,N,Old Oak Common Lane,Ealing,27,,
20976,Grosvenor Road,529141,177888,CP,Grosvenor Road,Westminster,1,,
20985,Eagle Lane,540076,189221,SK,Woodford Road,Redbridge,14,,
21600,Shearwood Crescent,552130,175978,,Thames Road,Bexley,18,,
21601,Shearwood Crescent,552146,175993,,Thames Road,Bexley,18,,
21697,Manor Road / Manor Close,551059,175344,,Manor Road,Bexley,18,,
21819,Barton Road,548153,170781,,North Cray Road,Bexley,18,,
21820,Ellenborough Road,548367,171128,,North Cray Road,Bexley,18,,
21822,Mount Mascal Farm,549275,172807,,North Cray Road,Bexley,18,,
21823,Mount Mascal Farm,549283,172784,,North Cray Road,Bexley,18,,
22191,Holly Cottage,529276,199421,,The Ridgeway,Enfield,32,,
22298,Mount Vernon / Bishops Wood Hospitals,507404,191811,,White Hill,,,,
22301,Littlebourne Farm,506511,191437,,Northwood Road,Hillingdon,26,,
22302,Littlebourne Farm,506498,191414,,Northwood Road,Hillingdon,26,,
22303,Shepherds Hill House,506338,191249,,Northwood Road,Hillingdon,26,,
22304,Shepherds Hill House,506338,191231,,Northwood Road,Hillingdon,26,,
22342,Larner Road,551582,177288,,South Road,Bexley,18,,
22343,Larner Road,551610,177343,,South Road,Bexley,18,,
23114,Station Road / Chastilian Road,551665,173968,,Station Road,Bexley,18,,
23115,Chastilian Road / Station Road,551713,173942,,Chastilian Road,,,,
23262,Hollingbourne Avenue,549084,176883,,Bedonwell Road,Bexley,18,,
23263,Hollingbourne Avenue,549068,176828,,Bedonwell Road,Bexley,18,,
23264,Little Heath Road,549052,177241,,Bedonwell Road,Bexley,18,,
23265,Little Heath Road,549096,177087,,Bedonwell Road,Bexley,18,,
23405,Chessington World Of Adventures,517519,162578,Z,Chessington World Of Adventures Car Park,Kingston upon Thames,23,,
23514,Pembroke Avenue,519879,167889,,Surbiton Hill Park,Kingston upon Thames,23,,
23515,The Berrylands / Berrylands Station #,519630,167944,B,Surbiton Hill Park,Kingston upon Thames,23,,
23516,The Berrylands / Berrylands Station #,519671,167933,A,Surbiton Hill Park,Kingston upon Thames,23,,
23603,Woodside Road,550914,175485,,Mayplace Road East,Bexley,18,,
23604,Woodside Road,550816,175500,,Mayplace Road East,Bexley,18,,
23605,Mayplace Road East / Manor Way,550623,175566,,Mayplace Road East,Bexley,18,,
23606,Mayplace Road East / Manor Way,550483,175594,,Mayplace Road East,Bexley,18,,
23607,Mayplace Road East / Barnehurst Road,550183,175655,NJ,Mayplace Road East,Bexley,18,,
23608,Mayplace Road East / Barnehurst Road,550157,175633,NM,Mayplace Road East,Bexley,18,,
23610,Mayplace Road East / Pinnacle Hill,549943,175560,NN,Mayplace Road East,Bexley,18,,
23663,Lincoln Road,552174,176303,,Howbury Lane,Bexley,18,,
23698,Manor Road / Manor Close,551045,175309,,Manor Road,Bexley,18,,
23742,Botwell Common,509418,180498,D,Botwell Lane,Hillingdon,26,,
23782,St John'S Wood Road,526532,182257,F,Maida Vale,Westminster,1,,
23786,Bourne Court,534047,155738,,Croydon Road,,,,
23874,Kennet Road,552297,175797,,Thames Road,Bexley,18,,
24008,Lincoln Road,552173,176311,,Howbury Lane,Bexley,18,,
24132,Barton Road,548101,170749,FJ,North Cray Road,Bexley,18,,
24133,Ruxley Nursery,548262,170582,FH,Maidstone Road,Bexley,18,,
24134,Ruxley Corner,547916,170625,FL,Maidstone Road,Bexley,18,,
24180,Camden Town / Camden Road,529060,184025,N,Camden Road,Camden,2,,
24280,Staples Corner,522573,187349,SA,West Hendon Broadway,Barnet,30,,
24335,Edgware Community Hospital,519688,191005,HA,Burnt Oak Broadway,Barnet,30,,
24637,Palm Avenue,547721,170761,FE,Maidstone Road,Bexley,18,,
25053,Notting Hill Gate Station <>,525339,180419,G,Kensington Church Street,Kensington and Chelsea,12,,
25057,Kingsmeadow,519732,168788,J,Kingston Road,Kingston upon Thames,23,,
25069,Hampstead Road / Drummond Street,529218,182436,T,Hampstead Road,Camden,2,,
25072,The Vale,524374,186957,W,Hendon Way,Barnet,30,,
25078,Gurnell Leisure Centre,515836,182401,RW,Ruislip Road East,Ealing,27,,
25079,Gurnell Leisure Centre,515748,182359,RU,Ruislip Road East,Ealing,27,,
25109,Howard Road,556946,186679,,St Mary'S Lane,Havering,15,,
25115,Ruxley Nursery,548136,170588,FK,Maidstone Road,Bexley,18,,
25131,Stonefield Way,512079,185619,K,Victoria Road,Hillingdon,26,,
25133,Perth Road,536463,187266,LE,Lea Bridge Road,Waltham Forest,13,,
25134,Stonefield Way,512111,185620,N,Victoria Road,Hillingdon,26,,
25145,Old Park Lane / Hard Rock Cafe,528608,179975,C,Piccadilly,Westminster,1,,
25155,Brimsdown Station #,536185,196921,A,Bus Parking Area,Enfield,32,,
25165,Mitcham Police Station,527732,168305,U,Cricket Green,Merton,22,,
25200,Windermere Road,512889,181935,C,Lady Margaret Road,Ealing,27,,
25201,Windermere Road,512893,181879,E,Lady Margaret Road,Ealing,27,,
25209,Paisley Road,531849,190972,NJ,Perth Road,Haringey,31,,
25210,Paisley Road,531876,190985,NN,Perth Road,Haringey,31,,
25225,Tottenham High Road,534153,191484,C,Northumberland Park,Haringey,31,,
25227,Gillham Terrace,534333,191453,D,Northumberland Park,Haringey,31,,
25228,Gillham Terrace,534285,191452,E,Northumberland Park,Haringey,31,,
25229,Scotswood Walk,534601,191321,,Northumberland Park,Haringey,31,,
25230,Scotswood Walk,534570,191330,,Northumberland Park,Haringey,31,,
25237,The Fairway,556335,187575,,Hall Lane,Havering,15,,
25238,The Fairway,556309,187515,,Hall Lane,Havering,15,,
25253,Harbledown Road,534315,161746,,Addington Road,Croydon,20,,
25254,Harbledown Road,534293,161703,,Addington Road,Croydon,20,,
25266,New Hill,530553,158177,,Mead Way,Croydon,20,,
25267,New Hill,530531,158201,,Mead Way,Croydon,20,,
25270,East India Dock Road,536940,181172,WO,Burdett Road,Tower Hamlets,5,,
25282,Duddington Close,541811,171989,E,Dunkery Road,Bromley,19,,
25283,Duddington Close,541781,171969,H,Dunkery Road,Lewisham,7,,
25355,Latchmere Lane,518681,171004,,Tudor Drive,Kingston upon Thames,23,,
25356,Latchmere Lane,518588,171046,,Tudor Drive,Kingston upon Thames,23,,
25357,Wingfield Road,518847,170932,,Tudor Drive,Kingston upon Thames,23,,
25358,Wingfield Road,518883,170925,,Tudor Drive,Kingston upon Thames,23,,
25359,Latchmere Road,518968,170772,,Park Road,Kingston upon Thames,23,,
25360,Kelvedon Close,518992,170654,,Park Road,Kingston upon Thames,23,,
25361,Wyndham Road,519026,170484,,Park Road,Kingston upon Thames,23,,
25370,York Road,530083,191750,GB,Brownlow Road,Enfield,32,,
25371,Court Farm Road,542124,172084,F,Dunkery Road,Bromley,19,,
25372,Court Farm Road,542052,172060,G,Dunkery Road,Bromley,19,,
25383,Valentines Way,550931,186588,S,Dagenham Road,Barking and Dagenham,16,,
25384,Valentines Way,550952,186557,R,Dagenham Road,Barking and Dagenham,16,,
25385,Eastbrookend Country Park,550825,186276,,Dagenham Road,Barking and Dagenham,16,,
25386,Eastbrookend Country Park,550836,186304,,Dagenham Road,Barking and Dagenham,16,,
25387,The Chase,550710,186058,,Dagenham Road,Barking and Dagenham,16,,
25388,The Chase,550729,186047,,Dagenham Road,Barking and Dagenham,16,,
25389,Park Drive,550432,186032,,Dagenham Road,Barking and Dagenham,16,,
25447,Village Way,521203,185653,LL,North Circular Road,Brent,28,,
25456,Riddlesdown School / Riddlesdown Stn #,532576,160746,A,Mitchley Avenue,Croydon,20,,
25457,Riddlesdown School / Riddlesdown Stn #,532540,160744,B,Mitchley Avenue,Croydon,20,,
25460,The Recreation Ground,515823,163410,,Church Road,,,,
25490,Temple Station <>,531044,180806,N,Victoria Embankment,Westminster,1,,
25525,Bullen Street,527246,176274,LQ,Battersea Park Road,Wandsworth,10,,
25533,Battersea Medical Centre,528540,176791,M,Battersea Park Road,Wandsworth,10,,
25535,Battersea Park Station #,528742,176921,B,Battersea Park Road,Wandsworth,10,,
25536,Battersea Medical Centre,528647,176871,G,Battersea Park Road,Wandsworth,10,,
25537,Battersea Park Station #,528786,176966,A,Battersea Park Road,Wandsworth,10,,
25538,Battersea Dogs & Cats Home,528925,177099,H,Battersea Park Road,Wandsworth,10,,
25539,Battersea Dogs & Cats Home,528941,177137,J,Battersea Park Road,Wandsworth,10,,
25542,Sleaford Street,529182,177278,F,Battersea Park Road,Wandsworth,10,,
25543,Sleaford Street,529180,177294,A,Battersea Park Road,Wandsworth,10,,
25551,Wandsworth Road,530004,177845,,Nine Elms Lane,Wandsworth,10,,
25553,Borough Road,532006,179562,,Southwark Bridge Road,Southwark,8,,
25582,Imperial Way,531197,163900,,Purley Way,Croydon,20,,
25583,Imperial Way,531178,163931,,Purley Way,Croydon,20,,
25585,Airport House,531241,163590,,Purley Way,Croydon,20,,
25586,Battle Of Britain War Memorial,531362,163040,,Purley Way,Croydon,20,,
25587,Battle Of Britain War Memorial,531335,163109,,Purley Way,Croydon,20,,
25599,Theobald'S Road,530417,181745,X,Southampton Row,Camden,2,,
25608,The Parkway,510560,177232,CK,Cranford High Street,Hounslow,25,,
25617,Harold Hill Community Centre,554223,191966,GU,Gooshays Drive,Havering,15,,
25618,Harold Hill Community Centre,554255,191966,GR,Gooshays Drive,Havering,15,,
25619,Central Park Leisure Centre,554055,192194,GV,Gooshays Drive,Havering,15,,
25620,Central Park Leisure Centre,554073,192188,GP,Gooshays Drive,Havering,15,,
25637,Clapham South Station <>,528814,174232,SD,Balham Hill,Lambeth,9,,
25643,Albert Square,530836,177012,J,Clapham Road,Lambeth,9,,
25644,Dorset Road,530879,177116,Y,Clapham Road,Lambeth,9,,
25658,Crowborough Road,528157,170888,TM,Southcroft Road,Wandsworth,10,,
25661,Eastbourne Road,528375,170783,TQ,Southcroft Road,Wandsworth,10,,
25663,Nimrod Road,528551,170709,G,Southcroft Road,Wandsworth,10,,
25672,Edgehill Road,531432,162305,S,Purley Way,Croydon,20,,
25673,Edgehill Road,531443,162359,X,Purley Way,Croydon,20,,
25682,Jubilee Primary School,531192,174206,L,Tulse Hill,Lambeth,9,,
25683,Jubilee Primary School,531210,174170,D,Tulse Hill,Lambeth,9,,
25684,Craignair Road,531214,173900,K,Tulse Hill,Lambeth,9,,
25685,Craignair Road,531219,173822,E,Tulse Hill,Lambeth,9,,
25686,Upper Tulse Hill,531301,173505,J,Tulse Hill,Lambeth,9,,
25687,Upper Tulse Hill,531367,173415,F,Tulse Hill,Lambeth,9,,
25694,White City Estate,522762,180995,V,Westway,Hammersmith and Fulham,11,,
25695,Chelsea Park Gardens,526697,177854,QS,Beaufort Street,Kensington and Chelsea,12,,
25711,King Harolds Way / Brampton Road,547803,177257,U,King Harolds Way,Bexley,18,,
25764,Riefield Road / Crown Woods School,544465,174857,,Riefield Road,Greenwich,6,,
25774,Embankment Station <>,530537,180556,40D,Victoria Embankment,Westminster,1,,
25784,Chaucer Road,545668,176853,,Edison Road,Bexley,18,,
25785,Chaucer Road,545697,176811,,Edison Road,Bexley,18,,
25786,The Glenmore Arms,545624,176990,,Edison Grove,Bexley,18,,
25787,Combeside,545619,177051,,Edison Grove,Greenwich,6,,
25800,Heath Road,514923,175378,,Worton Road,Hounslow,25,,
25801,Heath Road,514899,175292,,Hall Road,Hounslow,25,,
25802,Eaton Road,514873,175124,,Hall Road,Hounslow,25,,
25803,Eaton Road,514873,175054,,Hall Road,Hounslow,25,,
25804,Reapers Way,514774,174886,,Hall Road,Hounslow,25,,
25805,Reapers Way,514750,174811,,Hall Road,Hounslow,25,,
25831,Yorkshire Road,530364,168289,C,South Lodge Avenue,Merton,22,,
25832,Yorkshire Road,530286,168323,D,South Lodge Avenue,Merton,22,,
25839,Rosemead Avenue,529544,169065,VQ,Rowan Road,Merton,22,,
25851,Sewardstone Gardens,537702,195718,,Sewardstone Road,Waltham Forest,13,,
25852,Sewardstone Gardens,537701,195671,,Sewardstone Road,Waltham Forest,13,,
25853,Regent'S Park Road,528311,183746,A,Regent'S Park Road,Camden,2,,
25875,Brighton Road / Purley Downs Road,531957,162251,K,Brighton Road,Croydon,20,,
25893,Waterloo Bridge / South Bank,530920,180276,P,Waterloo Bridge,Lambeth,9,,
25918,Deptford Fire Station,536586,178097,P,Evelyn Street,Lewisham,7,,
25926,Southwark Park,534958,179582,F,Jamaica Road,Southwark,8,,
25927,Southwark Park,534940,179555,C,Jamaica Road,Southwark,8,,
25936,Tower Bridge Road / City Hall,533491,179960,K,Tooley Street,Southwark,8,,
25955,Royal Trinity Hospice,528896,175265,S,Clapham Common North Side,Lambeth,9,,
25959,Sydenham Avenue,534781,171095,H,Crystal Palace Park Road,Bromley,19,,
25960,Crystal Palace Pk Rd / Charleville Cir,534397,171376,G,Crystal Palace Park Road,Bromley,19,,
25963,Leigham Court Road,530273,172588,E,Streatham High Road,Lambeth,9,,
25964,Copthall Sports Centre,522879,191446,,Pursley Road,Barnet,30,,
25965,Copthall Sports Centre,522828,191424,,Pursley Road,Barnet,30,,
25976,Crooked Billet / Walthamstow Avenue,537304,191071,CP,Southend Road Slip Road,Waltham Forest,13,,
25978,Henlys Roundabout,511370,176308,CW,Great South-West Road,Hounslow,25,,
25979,Henlys Roundabout,511420,176307,CY,Great South-West Road,Hounslow,25,,
25980,Girling Way,510365,175729,,Great South-West Road,Hillingdon,26,,
25985,Girling Way,510284,175664,,Great South-West Road,Hillingdon,26,,
25988,Clapham Common Station <>,529402,175216,G,Clapham Common South Side,Lambeth,9,,
25990,Clapham Common Station <>,529437,175259,K,Clapham Common South Side,Lambeth,9,,
25991,Clapham Common Station <>,529399,175249,E,Clapham Common South Side,Lambeth,9,,
26004,Blackwall Lane,539496,178890,MU,Tunnel Avenue,Greenwich,6,,
26005,Tunnel Avenue,539560,178718,MP,Blackwall Lane,Greenwich,6,,
26006,Tunnel Avenue,539544,178732,MQ,Blackwall Lane,Greenwich,6,,
26012,Greenwich South Street / Blackheath Road,537969,176811,B,Greenwich South Street,Greenwich,6,,
26027,Hurstbourne Road,536459,173301,F,Stanstead Road,Lewisham,7,,
